example_id,TARGET
13106,0.7935552396520429
13107,0.7935344169117985
13108,0.7935133945474803
13109,0.7934921725643769
13110,0.7934707509678269
13111,0.7934491297632194
13112,0.7934273089559932
13113,0.7934052885516377
13114,0.7933830685556924
13115,0.7933606489737471
13116,0.7933380298114419
13117,0.7933152110744667
13118,0.7932921927685619
13119,0.7932689748995181
13120,0.793245557473176
13121,0.7932219404954267
13122,0.7931981239722112
13123,0.7931741079095211
13124,0.7931498923133977
13125,0.793125477189933
13126,0.7931008625452686
13127,0.7930760483855968
13128,0.7930510347171601
13129,0.7930258215462509
13130,0.7930004088792117
13131,0.7929747967224358
13132,0.7929489850823661
13133,0.7929229739654957
13134,0.7928967633783682
13135,0.7928703533275772
13136,0.7928437438197664
13137,0.79281693486163
13138,0.792789926459912
13139,0.7927627186214067
13140,0.7927353113529585
13141,0.7927077046614622
13142,0.7926798985538627
13143,0.7926518930371548
13144,0.7926236881183838
13145,0.7925952838046451
13146,0.7925666801030838
13147,0.792537877020896
13148,0.7925088745653271
13149,0.7924796727436735
13150,0.792450271563281
13151,0.7924206710315458
13152,0.7923908711559144
13153,0.7923608719438834
13154,0.7923306734029995
13155,0.7923002755408594
13156,0.7922696783651102
13157,0.792238881883449
13158,0.7922078861036232
13159,0.7921766910334299
13160,0.792145296680717
13161,0.7921137030533819
13162,0.7920819101593723
13163,0.7920499180066866
13164,0.7920177266033723
13165,0.7919853359575278
13166,0.7919527460773015
13167,0.7919199569708917
13168,0.791886968646547
13169,0.7918537811125658
13170,0.7918203943772972
13171,0.79178680844914
13172,0.791753023336543
13173,0.7917190390480054
13174,0.7916848555920765
13175,0.7916504729773555
13176,0.7916158912124919
13177,0.7915811103061849
13178,0.7915461302671845
13179,0.79151095110429
13180,0.7914755728263516
13181,0.7914399954422687
13182,0.7914042189609918
13183,0.7913682433915206
13184,0.7913320687429052
13185,0.7912956950242459
13186,0.791259122244693
13187,0.7912223504134469
13188,0.7911853795397581
13189,0.791148209632927
13190,0.791110840702304
13191,0.7910732727572901
13192,0.7910355058073358
13193,0.7909975398619421
13194,0.7909593749306594
13195,0.790921011023089
13196,0.7908824481488816
13197,0.7908436863177385
13198,0.7908047255394104
13199,0.7907655658236987
13200,0.7907262071804544
13201,0.7906866496195787
13202,0.7906468931510228
13203,0.7906069377847877
13204,0.7905667835309252
13205,0.7905264303995366
13206,0.790485878400773
13207,0.7904451275448356
13208,0.7904041778419764
13209,0.7903630293024965
13210,0.7903216819367471
13211,0.7902801357551303
13212,0.7902383907680971
13213,0.7901964469861492
13214,0.7901543044198382
13215,0.7901119630797653
13216,0.7900694229765822
13217,0.7900266841209906
13218,0.7899837465237418
13219,0.7899406101956374
13220,0.7898972751475288
13221,0.7898537413903177
13222,0.7898100089349556
13223,0.7897660777924436
13224,0.7897219479738335
13225,0.7896776194902269
13226,0.7896330923527749
13227,0.789588366572679
13228,0.7895434421611903
13229,0.7894983191296105
13230,0.789452997489291
13231,0.7894074772516326
13232,0.7893617584280869
13233,0.7893158410301546
13234,0.7892697250693874
13235,0.789223410557386
13236,0.7891768975058016
13237,0.7891301859263351
13238,0.7890832758307375
13239,0.7890361672308097
13240,0.788988860138402
13241,0.7889413545654158
13242,0.7888936505238016
13243,0.7888457480255596
13244,0.7887976470827407
13245,0.788749347707445
13246,0.7887008499118232
13247,0.7886521537080754
13248,0.7886032591084516
13249,0.7885541661252521
13250,0.7885048747708269
13251,0.7884553850575758
13252,0.7884056969979487
13253,0.788355810604445
13254,0.7883057258896147
13255,0.788255442866057
13256,0.7882049615464213
13257,0.788154281943407
13258,0.7881034040697628
13259,0.7880523279382882
13260,0.7880010535618318
13261,0.7879495809532925
13262,0.7878979101256186
13263,0.787846041091809
13264,0.7877939738649119
13265,0.7877417084580253
13266,0.7876892448842975
13267,0.7876365831569263
13268,0.7875837232891595
13269,0.7875306652942946
13270,0.7874774091856792
13271,0.7874239549767102
13272,0.7873703026808352
13273,0.787316452311551
13274,0.7872624038824041
13275,0.7872081574069916
13276,0.7871537128989594
13277,0.787099070372004
13278,0.7870442298398713
13279,0.7869891913163575
13280,0.7869339548153079
13281,0.7868785203506183
13282,0.7868228879362337
13283,0.7867670575861492
13284,0.7867110293144095
13285,0.7866548031351097
13286,0.7865983790623942
13287,0.7865417571104566
13288,0.7864849372935415
13289,0.7864279196259427
13290,0.7863707041220032
13291,0.7863132907961169
13292,0.7862556796627267
13293,0.7861978707363253
13294,0.7861398640314555
13295,0.7860816595627095
13296,0.7860232573447292
13297,0.785964657392207
13298,0.7859058597198841
13299,0.785846864342552
13300,0.7857876712750514
13301,0.7857282805322737
13302,0.7856686921291591
13303,0.7856089060806977
13304,0.7855489224019298
13305,0.7854887411079449
13306,0.7854283622138825
13307,0.7853677857349315
13308,0.7853070116863309
13309,0.785246040083369
13310,0.7851848709413843
13311,0.7851235042757647
13312,0.7850619401019476
13313,0.7850001784354201
13314,0.7849382192917198
13315,0.7848760626864328
13316,0.7848137086351955
13317,0.7847511571536941
13318,0.7846884082576643
13319,0.7846254619628911
13320,0.7845623182852095
13321,0.7844989772405041
13322,0.7844354388447097
13323,0.7843717031138097
13324,0.7843077700638377
13325,0.7842436397108771
13326,0.7841793120710604
13327,0.7841147871605706
13328,0.7840500649956395
13329,0.7839851455925485
13330,0.7839200289676296
13331,0.7838547151372632
13332,0.7837892041178803
13333,0.7837234959259606
13334,0.7836575905780341
13335,0.7835914880906802
13336,0.783525188480528
13337,0.7834586917642558
13338,0.7833919979585914
13339,0.7833251070803132
13340,0.7832580191462482
13341,0.7831907341732732
13342,0.7831232521783144
13343,0.7830555731783483
13344,0.7829876971904002
13345,0.7829196242315452
13346,0.7828513543189076
13347,0.7827828874696623
13348,0.7827142237010326
13349,0.7826453630302919
13350,0.782576305474763
13351,0.782507051051818
13352,0.7824375997788791
13353,0.7823679516734175
13354,0.7822981067529542
13355,0.7822280650350596
13356,0.7821578265373537
13357,0.7820873912775058
13358,0.7820167592732347
13359,0.7819459305423091
13360,0.7818749051025468
13361,0.781803682971815
13362,0.7817322641680309
13363,0.7816606487091606
13364,0.7815888366132198
13365,0.7815168278982741
13366,0.7814446225824382
13367,0.7813722206838758
13368,0.7812996222208014
13369,0.7812268272114776
13370,0.781153835674217
13371,0.7810806476273814
13372,0.7810072630893825
13373,0.7809336820786813
13374,0.7808599046137877
13375,0.7807859307132616
13376,0.7807117603957121
13377,0.7806373936797973
13378,0.7805628305842258
13379,0.7804880711277548
13380,0.7804131153291904
13381,0.7803379632073896
13382,0.7802626147812574
13383,0.7801870700697486
13384,0.7801113290918679
13385,0.7800353918666687
13386,0.7799592584132541
13387,0.7798829287507764
13388,0.7798064028984373
13389,0.7797296808754877
13390,0.7796527627012284
13391,0.7795756483950091
13392,0.779498337976229
13393,0.779420831464336
13394,0.7793431288788287
13395,0.7792652302392539
13396,0.7791871355652076
13397,0.7791088448763361
13398,0.7790303581923343
13399,0.7789516755329466
13400,0.7788727969179666
13401,0.7787937223672373
13402,0.7787144519006506
13403,0.7786349855381486
13404,0.7785553232997218
13405,0.7784754652054102
13406,0.7783954112753033
13407,0.77831516152954
13408,0.7782347159883077
13409,0.7781540746718436
13410,0.7780732376004345
13411,0.7779922047944157
13412,0.7779109762741723
13413,0.7778295520601382
13414,0.7777479321727964
13415,0.7776661166326801
13416,0.777584105460371
13417,0.7775018986764999
13418,0.777419496301747
13419,0.7773368983568415
13420,0.7772541048625624
13421,0.7771711158397375
13422,0.7770879313092433
13423,0.7770045512920065
13424,0.7769209758090023
13425,0.7768372048812553
13426,0.7767532385298388
13427,0.7766690767758757
13428,0.7765847196405385
13429,0.7765001671450481
13430,0.7764154193106746
13431,0.7763304761587373
13432,0.7762453377106054
13433,0.7761600039876964
13434,0.7760744750114767
13435,0.7759887508034625
13436,0.775902831385219
13437,0.7758167167783603
13438,0.7757304070045496
13439,0.775643902085499
13440,0.7755572020429706
13441,0.7754703068987746
13442,0.7753832166747705
13443,0.7752959313928671
13444,0.7752084510750219
13445,0.7751207757432423
13446,0.7750329054195839
13447,0.7749448401261513
13448,0.7748565798850992
13449,0.7747681247186301
13450,0.7746794746489963
13451,0.7745906296984988
13452,0.7745015898894874
13453,0.7744123552443619
13454,0.7743229257855702
13455,0.7742333015356093
13456,0.7741434825170255
13457,0.7740534687524137
13458,0.7739632602644183
13459,0.7738728570757326
13460,0.7737822592090982
13461,0.7736914666873069
13462,0.7736004795331983
13463,0.7735092977696615
13464,0.7734179214196341
13465,0.7733263505061038
13466,0.773234585052106
13467,0.7731426250807256
13468,0.7730504706150965
13469,0.7729581216784011
13470,0.7728655782938707
13471,0.7727728404847867
13472,0.772679908274478
13473,0.7725867816863226
13474,0.7724934607437484
13475,0.7723999454702312
13476,0.7723062358892958
13477,0.7722123320245164
13478,0.772118233899516
13479,0.7720239415379656
13480,0.771929454963586
13481,0.7718347742001466
13482,0.7717398992714656
13483,0.7716448302014095
13484,0.771549567013895
13485,0.7714541097328864
13486,0.771358458382397
13487,0.7712626129864899
13488,0.7711665735692758
13489,0.7710703401549143
13490,0.770973912767615
13491,0.770877291431635
13492,0.7707804761712809
13493,0.7706834670109076
13494,0.7705862639749192
13495,0.7704888670877681
13496,0.7703912763739563
13497,0.7702934918580339
13498,0.7701955135645997
13499,0.7700973415183011
13500,0.7699989757438354
13501,0.7699004162659474
13502,0.7698016631094307
13503,0.7697027162991286
13504,0.7696035758599321
13505,0.7695042418167813
13506,0.7694047141946653
13507,0.7693049930186212
13508,0.769205078313735
13509,0.7691049701051422
13510,0.7690046684180261
13511,0.7689041732776187
13512,0.7688034847092008
13513,0.7687026027381024
13514,0.7686015273897017
13515,0.7685002586894246
13516,0.7683987966627479
13517,0.768297141335195
13518,0.7681952927323388
13519,0.7680932508798005
13520,0.7679910158032498
13521,0.7678885875284062
13522,0.7677859660810361
13523,0.7676831514869557
13524,0.7675801437720288
13525,0.7674769429621691
13526,0.7673735490833378
13527,0.767269962161545
13528,0.7671661822228488
13529,0.7670622092933574
13530,0.7669580433992262
13531,0.7668536845666594
13532,0.7667491328219095
13533,0.7666443881912787
13534,0.7665394507011162
13535,0.7664343203778209
13536,0.7663289972478393
13537,0.7662234813376667
13538,0.7661177726738477
13539,0.7660118712829743
13540,0.7659057771916871
13541,0.7657994904266762
13542,0.7656930110146789
13543,0.7655863389824819
13544,0.7654794743569194
13545,0.7653724171648748
13546,0.7652651674332801
13547,0.7651577251891152
13548,0.7650500904594085
13549,0.764942263271237
13550,0.7648342436517258
13551,0.7647260316280494
13552,0.7646176272274293
13553,0.7645090304771359
13554,0.7644002414044889
13555,0.7642912600368553
13556,0.7641820864016508
13557,0.7640727205263388
13558,0.7639631624384329
13559,0.7638534121654932
13560,0.7637434697351291
13561,0.7636333351749978
13562,0.7635230085128053
13563,0.7634124897763052
13564,0.7633017789933009
13565,0.7631908761916427
13566,0.7630797813992292
13567,0.7629684946440085
13568,0.762857015953976
13569,0.7627453453571758
13570,0.7626334828816992
13571,0.7625214285556879
13572,0.7624091824073302
13573,0.7622967444648631
13574,0.7621841147565718
13575,0.7620712933107897
13576,0.7619582801558982
13577,0.7618450753203282
13578,0.7617316788325572
13579,0.7616180907211114
13580,0.7615043110145661
13581,0.7613903397415437
13582,0.7612761769307148
13583,0.7611618226107993
13584,0.7610472768105643
13585,0.7609325395588251
13586,0.7608176108844455
13587,0.7607024908163375
13588,0.7605871793834603
13589,0.760471676614823
13590,0.7603559825394814
13591,0.76024009718654
13592,0.7601240205851508
13593,0.7600077527645152
13594,0.7598912937538815
13595,0.7597746435825461
13596,0.7596578022798548
13597,0.7595407698752
13598,0.759423546398023
13599,0.7593061318778127
13600,0.7591885263441062
13601,0.7590707298264886
13602,0.7589527423545938
13603,0.7588345639581027
13604,0.7587161946667442
13605,0.7585976345102967
13606,0.758478883518585
13607,0.7583599417214824
13608,0.75824080914891
13609,0.7581214858308379
13610,0.7580019717972832
13611,0.7578822670783112
13612,0.757762371704035
13613,0.7576422857046157
13614,0.7575220091102631
13615,0.7574015419512343
13616,0.7572808842578341
13617,0.7571600360604153
13618,0.7570389973893795
13619,0.7569177682751754
13620,0.7567963487482992
13621,0.7566747388392965
13622,0.7565529385787594
13623,0.7564309479973285
13624,0.756308767125692
13625,0.756186395994586
13626,0.7560638346347945
13627,0.7559410830771501
13628,0.7558181413525321
13629,0.7556950094918682
13630,0.7555716875261334
13631,0.7554481754863517
13632,0.7553244734035939
13633,0.7552005813089784
13634,0.7550764992336729
13635,0.7549522272088912
13636,0.7548277652658959
13637,0.7547031134359967
13638,0.7545782717505513
13639,0.7544532402409658
13640,0.7543280189386935
13641,0.754202607875235
13642,0.7540770070821395
13643,0.7539512165910031
13644,0.7538252364334707
13645,0.7536990666412338
13646,0.7535727072460319
13647,0.7534461582796531
13648,0.7533194197739321
13649,0.7531924917607516
13650,0.753065374272042
13651,0.7529380673397811
13652,0.7528105709959952
13653,0.7526828852727577
13654,0.7525550102021892
13655,0.7524269458164586
13656,0.7522986921477817
13657,0.7521702492284232
13658,0.7520416170906944
13659,0.7519127957669537
13660,0.7517837852896088
13661,0.7516545856911137
13662,0.75152519700397
13663,0.751395619260727
13664,0.7512658524939821
13665,0.7511358967363799
13666,0.7510057520206125
13667,0.7508754183794191
13668,0.750744895845587
13669,0.7506141844519506
13670,0.7504832842313929
13671,0.750352195216843
13672,0.7502209174412778
13673,0.7500894509377228
13674,0.7499577957392496
13675,0.7498259518789779
13676,0.7496939193900743
13677,0.7495616983057544
13678,0.7494292886592793
13679,0.7492966904839587
13680,0.7491639038131493
13681,0.749030928680255
13682,0.7488977651187282
13683,0.7487644131620678
13684,0.7486308728438198
13685,0.748497144197578
13686,0.7483632272569842
13687,0.7482291220557268
13688,0.7480948286275411
13689,0.7479603470062113
13690,0.7478256772255676
13691,0.7476908193194881
13692,0.7475557733218978
13693,0.7474205392667697
13694,0.7472851171881227
13695,0.7471495071200256
13696,0.7470137090965919
13697,0.7468777231519832
13698,0.7467415493204094
13699,0.7466051876361264
13700,0.7464686381334378
13701,0.7463319008466939
13702,0.7461949758102938
13703,0.7460578630586823
13704,0.7459205626263518
13705,0.7457830745478422
13706,0.7456453988577404
13707,0.74550753559068
13708,0.7453694847813433
13709,0.7452312464644585
13710,0.7450928206748006
13711,0.7449542074471934
13712,0.7448154068165066
13713,0.7446764188176566
13714,0.7445372434856087
13715,0.744397880855374
13716,0.7442583309620109
13717,0.7441185938406248
13718,0.7439786695263687
13719,0.7438385580544419
13720,0.7436982594600922
13721,0.7435577737786131
13722,0.7434171010453455
13723,0.7432762412956773
13724,0.7431351945650443
13725,0.7429939608889283
13726,0.742852540302858
13727,0.7427109328424107
13728,0.7425691385432089
13729,0.7424271574409231
13730,0.7422849895712705
13731,0.7421426349700151
13732,0.7420000936729676
13733,0.7418573657159874
13734,0.7417144511349788
13735,0.7415713499658941
13736,0.7414280622447317
13737,0.7412845880075385
13738,0.7411409272904068
13739,0.740997080129476
13740,0.7408530465609335
13741,0.7407088266210126
13742,0.7405644203459937
13743,0.7404198277722039
13744,0.7402750489360171
13745,0.7401300838738553
13746,0.7399849326221858
13747,0.7398395952175233
13748,0.7396940716964294
13749,0.739548362095512
13750,0.7394024664514272
13751,0.7392563848008766
13752,0.7391101171806082
13753,0.7389636636274188
13754,0.7388170241781503
13755,0.7386701988696915
13756,0.738523187738978
13757,0.7383759908229932
13758,0.7382286081587661
13759,0.7380810397833727
13760,0.7379332857339357
13761,0.7377853460476247
13762,0.7376372207616553
13763,0.7374889099132914
13764,0.7373404135398421
13765,0.737191731678663
13766,0.737042864367158
13767,0.7368938116427765
13768,0.7367445735430141
13769,0.7365951501054135
13770,0.7364455413675651
13771,0.7362957473671045
13772,0.7361457681417141
13773,0.7359956037291234
13774,0.7358452541671077
13775,0.7356947194934903
13776,0.7355439997461398
13777,0.7353930949629718
13778,0.7352420051819478
13779,0.7350907304410773
13780,0.7349392707784154
13781,0.7347876262320627
13782,0.7346357968401689
13783,0.7344837826409277
13784,0.7343315836725808
13785,0.7341791999734156
13786,0.7340266315817661
13787,0.7338738785360126
13788,0.7337209408745832
13789,0.7335678186359507
13790,0.7334145118586346
13791,0.7332610205812022
13792,0.7331073448422659
13793,0.7329534846804847
13794,0.7327994401345639
13795,0.7326452112432562
13796,0.7324907980453594
13797,0.7323362005797184
13798,0.7321814188852241
13799,0.7320264530008138
13800,0.7318713029654708
13801,0.7317159688182263
13802,0.7315604505981559
13803,0.7314047483443818
13804,0.7312488620960743
13805,0.7310927918924477
13806,0.7309365377727631
13807,0.7307800997763296
13808,0.7306234779425006
13809,0.7304666723106761
13810,0.7303096829203031
13811,0.7301525098108739
13812,0.7299951530219273
13813,0.7298376125930494
13814,0.729679888563871
13815,0.7295219809740697
13816,0.7293638898633688
13817,0.7292056152715393
13818,0.7290471572383964
13819,0.7288885158038021
13820,0.7287296910076657
13821,0.7285706828899414
13822,0.7284114914906293
13823,0.7282521168497766
13824,0.7280925590074757
13825,0.7279328180038651
13826,0.727772893879131
13827,0.7276127866735036
13828,0.7274524964272602
13829,0.7272920231807234
13830,0.7271313669742632
13831,0.7269705278482945
13832,0.726809505843278
13833,0.7266483009997217
13834,0.7264869133581785
13835,0.7263253429592476
13836,0.726163589843574
13837,0.7260016540518485
13838,0.7258395356248092
13839,0.7256772346032385
13840,0.7255147510279655
13841,0.7253520849398649
13842,0.7251892363798572
13843,0.7250262053889102
13844,0.7248629920080357
13845,0.7246995962782918
13846,0.724536018240784
13847,0.7243722579366618
13848,0.7242083154071215
13849,0.7240441906934049
13850,0.7238798838367989
13851,0.7237153948786387
13852,0.7235507238603028
13853,0.7233858708232164
13854,0.72322083580885
13855,0.7230556188587214
13856,0.7228902200143924
13857,0.7227246393174716
13858,0.7225588768096121
13859,0.722392932532515
13860,0.7222268065279251
13861,0.7220604988376337
13862,0.721894009503477
13863,0.721727338567339
13864,0.721560486071147
13865,0.7213934520568752
13866,0.7212262365665432
13867,0.7210588396422156
13868,0.7208912613260047
13869,0.7207235016600662
13870,0.7205555606866018
13871,0.7203874384478602
13872,0.7202191349861345
13873,0.7200506503437637
13874,0.7198819845631321
13875,0.7197131376866694
13876,0.7195441097568523
13877,0.7193749008162015
13878,0.7192055109072837
13879,0.7190359400727112
13880,0.7188661883551412
13881,0.7186962557972781
13882,0.7185261424418702
13883,0.7183558483317112
13884,0.7181853735096418
13885,0.7180147180185469
13886,0.7178438819013568
13887,0.7176728652010474
13888,0.7175016679606411
13889,0.7173302902232043
13890,0.7171587320318493
13891,0.7169869934297339
13892,0.7168150744600613
13893,0.7166429751660792
13894,0.7164706955910828
13895,0.7162982357784106
13896,0.7161255957714465
13897,0.7159527756136218
13898,0.715779775348411
13899,0.7156065950193339
13900,0.7154332346699576
13901,0.7152596943438925
13902,0.7150859740847951
13903,0.7149120739363668
13904,0.7147379939423548
13905,0.7145637341465509
13906,0.7143892945927921
13907,0.7142146753249622
13908,0.7140398763869881
13909,0.7138648978228423
13910,0.7136897396765444
13911,0.7135144019921569
13912,0.7133388848137877
13913,0.7131631881855919
13914,0.7129873121517675
13915,0.7128112567565585
13916,0.712635022044254
13917,0.7124586080591881
13918,0.7122820148457395
13919,0.7121052424483337
13920,0.7119282909114398
13921,0.7117511602795719
13922,0.7115738505972893
13923,0.7113963619091975
13924,0.7112186942599458
13925,0.7110408476942279
13926,0.7108628222567852
13927,0.7106846179924012
13928,0.7105062349459058
13929,0.7103276731621736
13930,0.7101489326861241
13931,0.7099700135627214
13932,0.709790915836976
13933,0.7096116395539418
13934,0.7094321847587179
13935,0.7092525514964482
13936,0.709072739812323
13937,0.7088927497515756
13938,0.7087125813594842
13939,0.7085322346813739
13940,0.7083517097626127
13941,0.7081710066486139
13942,0.707990125384836
13943,0.7078090660167811
13944,0.7076278285899985
13945,0.7074464131500803
13946,0.707264819742664
13947,0.7070830484134308
13948,0.7069010992081096
13949,0.7067189721724709
13950,0.7065366673523316
13951,0.7063541847935518
13952,0.706171524542039
13953,0.7059886866437431
13954,0.7058056711446594
13955,0.7056224780908272
13956,0.7054391075283325
13957,0.7052555595033038
13958,0.7050718340619151
13959,0.704887931250385
13960,0.7047038511149759
13961,0.704519593701997
13962,0.7043351590578002
13963,0.7041505472287815
13964,0.7039657582613839
13965,0.7037807922020929
13966,0.7035956490974391
13967,0.7034103289939977
13968,0.7032248319383878
13969,0.7030391579772749
13970,0.7028533071573672
13971,0.7026672795254176
13972,0.7024810751282243
13973,0.7022946940126285
13974,0.7021081362255182
13975,0.7019214018138239
13976,0.7017344908245202
13977,0.7015474033046287
13978,0.7013601393012129
13979,0.7011726988613816
13980,0.700985082032287
13981,0.7007972888611284
13982,0.7006093193951466
13983,0.7004211736816279
13984,0.700232851767903
13985,0.7000443537013464
13986,0.6998556795293771
13987,0.6996668292994596
13988,0.6994778030591009
13989,0.6992886008558528
13990,0.6990992227373125
13991,0.6989096687511203
13992,0.6987199389449605
13993,0.6985300333665622
13994,0.6983399520636994
13995,0.698149695084189
13996,0.6979592624758928
13997,0.6977686542867166
13998,0.6975778705646104
13999,0.6973869113575676
14000,0.6971957767136281
14001,0.6970044666808735
14002,0.6968129813074296
14003,0.6966213206414686
14004,0.6964294847312045
14005,0.6962374736248955
14006,0.6960452873708459
14007,0.6958529260174021
14008,0.6956603896129551
14009,0.6954676782059399
14010,0.6952747918448356
14011,0.6950817305781648
14012,0.6948884944544957
14013,0.694695083522439
14014,0.6945014978306496
14015,0.6943077374278258
14016,0.6941138023627123
14017,0.6939196926840949
14018,0.6937254084408041
14019,0.6935309496817159
14020,0.6933363164557482
14021,0.6931415088118639
14022,0.692946526799069
14023,0.6927513704664141
14024,0.6925560398629926
14025,0.6923605350379438
14026,0.692164856040449
14027,0.6919690029197335
14028,0.6917729757250666
14029,0.6915767745057624
14030,0.6913803993111775
14031,0.6911838501907117
14032,0.6909871271938112
14033,0.6907902303699636
14034,0.6905931597687006
14035,0.6903959154395982
14036,0.690198497432275
14037,0.6900009057963957
14038,0.689803140581666
14039,0.6896052018378367
14040,0.689407089614701
14041,0.6892088039620982
14042,0.6890103449299089
14043,0.6888117125680581
14044,0.6886129069265137
14045,0.6884139280552892
14046,0.6882147760044398
14047,0.6880154508240648
14048,0.6878159525643072
14049,0.6876162812753523
14050,0.687416437007432
14051,0.6872164198108187
14052,0.6870162297358295
14053,0.6868158668328241
14054,0.686615331152208
14055,0.6864146227444277
14056,0.6862137416599734
14057,0.6860126879493809
14058,0.685811461663227
14059,0.6856100628521332
14060,0.6854084915667636
14061,0.6852067478578258
14062,0.6850048317760723
14063,0.6848027433722971
14064,0.6846004826973381
14065,0.6843980498020769
14066,0.6841954447374371
14067,0.6839926675543885
14068,0.6837897183039414
14069,0.6835865970371497
14070,0.6833833038051128
14071,0.6831798386589709
14072,0.6829762016499086
14073,0.6827723928291531
14074,0.6825684122479748
14075,0.682364259957689
14076,0.6821599360096524
14077,0.6819554404552651
14078,0.6817507733459708
14079,0.6815459347332555
14080,0.6813409246686506
14081,0.6811357432037282
14082,0.6809303903901037
14083,0.6807248662794377
14084,0.6805191709234321
14085,0.680313304373832
14086,0.6801072666824253
14087,0.6799010579010448
14088,0.6796946780815644
14089,0.6794881272759016
14090,0.6792814055360171
14091,0.6790745129139144
14092,0.6788674494616393
14093,0.6786602152312831
14094,0.6784528102749772
14095,0.6782452346448965
14096,0.6780374883932608
14097,0.6778295715723308
14098,0.6776214842344107
14099,0.6774132264318469
14100,0.6772047982170306
14101,0.6769961996423943
14102,0.6767874307604136
14103,0.676578491623607
14104,0.6763693822845352
14105,0.6761601027958041
14106,0.6759506532100595
14107,0.6757410335799917
14108,0.6755312439583323
14109,0.6753212843978583
14110,0.6751111549513868
14111,0.6749008556717783
14112,0.6746903866119375
14113,0.6744797478248099
14114,0.6742689393633846
14115,0.6740579612806934
14116,0.6738468136298105
14117,0.673635496463852
14118,0.6734240098359793
14119,0.6732123537993936
14120,0.6730005284073394
14121,0.6727885337131052
14122,0.6725763697700207
14123,0.6723640366314585
14124,0.6721515343508327
14125,0.6719388629816032
14126,0.671726022577269
14127,0.6715130131913731
14128,0.6712998348775009
14129,0.6710864876892801
14130,0.6708729716803803
14131,0.6706592869045158
14132,0.670445433415441
14133,0.670231411266953
14134,0.6700172205128933
14135,0.6698028612071435
14136,0.6695883334036288
14137,0.6693736371563155
14138,0.669158772519215
14139,0.6689437395463785
14140,0.6687285382919003
14141,0.6685131688099173
14142,0.6682976311546076
14143,0.6680819253801942
14144,0.6678660515409399
14145,0.6676500096911507
14146,0.6674337998851739
14147,0.6672174221774015
14148,0.6670008766222656
14149,0.6667841632742401
14150,0.6665672821878437
14151,0.6663502334176349
14152,0.6661330170182153
14153,0.6659156330442284
14154,0.6656980815503601
14155,0.6654803625913377
14156,0.6652624762219327
14157,0.6650444224969565
14158,0.6648262014712634
14159,0.664607813199749
14160,0.6643892577373536
14161,0.6641705351390564
14162,0.6639516454598797
14163,0.6637325887548893
14164,0.6635133650791912
14165,0.663293974487934
14166,0.6630744170363083
14167,0.6628546927795458
14168,0.6626348017729227
14169,0.6624147440717547
14170,0.6621945197314001
14171,0.6619741288072595
14172,0.6617535713547742
14173,0.66153284742943
14174,0.6613119570867518
14175,0.6610909003823072
